"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DMTCEUS","199703","46.746","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199704","45.227","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199705","43.147","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199706","41.859","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199707","43.686","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199708","41.825","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199709","42.666","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199710","48.669","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199711","44.336","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199712","49.527","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199713","539.456","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199801","47.529","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199802","43.32","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199803","48.057","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199804","44.697","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199805","43.579","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199806","46.111","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199807","43.924","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199808","45.947","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199809","43.56","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199810","47.286","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199811","42.835","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199812","46.447","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199813","543.29","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199901","50.493","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199902","42.657","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199903","50.458","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199904","44.056","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199905","44.184","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199906","43.965","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199907","46.381","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199908","45.826","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199909","44.262","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199910","49.969","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199911","46.545","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199912","51.869","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199913","560.665","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200001","51.444","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200002","47.833","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200003","49.771","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200004","45.061","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200005","49.606","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200006","46.294","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200007","45.409","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200008","50.221","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200009","49.374","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200010","50.03","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200011","49.929","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200012","57.269","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200013","592.241","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200101","58.199","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200102","51.192","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200103","55.744","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200104","49.925","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200105","50.409","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200106","47.651","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200107","48.038","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200108","51.528","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200109","47.194","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200110","52.318","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200111","48.778","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200112","48.503","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200113","609.478","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200201","53.018","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200202","45.143","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200203","50.456","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200204","49.762","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200205","49.514","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200206","46.717","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200207","49.57","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200208","50.17","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200209","48.574","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200210","51.247","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200211","51.16","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200212","52.938","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200213","598.269","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200301","57.908","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200302","53.042","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200303","53.874","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200304","51.478","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200305","49.161","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200306","49.272","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200307","49.563","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200308","50.529","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200309","50.442","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200310","53.11","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200311","49.818","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200312","54.355","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200313","622.551","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200401","58.387","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200402","53.34","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200403","55.946","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200404","54.046","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200405","51.744","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200406","50.709","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200407","51.577","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200408","52.392","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200409","53.006","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200410","55.301","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200411","52.918","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200412","56.27","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200413","645.637","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200501","56.837","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200502","51.087","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200503","58.536","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200504","53.429","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200505","54.345","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200506","52.614","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200507","51.895","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200508","54.126","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200509","53.613","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200510","54.914","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200511","52.898","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200512","58.404","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200513","652.7","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200601","55.71","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200602","52.124","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200603","58.863","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200604","52.703","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200605","54.559","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200606","52.118","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200607","52.925","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200608","55.77","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200609","53.69","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200610","57.802","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200611","54.183","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200612","57.165","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200613","657.614","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200701","56.593","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200702","55.034","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200703","57.635","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200704","54.233","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200705","54.102","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200706","52.96","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200707","53.558","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200708","55.147","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200709","53.551","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200710","56.033","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200711","52.448","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200712","55.784","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200713","657.079","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200801","55.702","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200802","53.216","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200803","55.284","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200804","52.793","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
